pipeline,file_path,filename,true_label,predicted_label,anomaly_score,threshold,is_correct,error_type
without_stft,data\abnormal\abnormal_0008.wav,abnormal_0008.wav,1,0,0.11557465046644211,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0002.wav,abnormal_0002.wav,1,0,0.26536086201667786,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0041.wav,abnormal_0041.wav,1,0,0.052571892738342285,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0031.wav,abnormal_0031.wav,1,0,0.12537774443626404,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0032.wav,abnormal_0032.wav,1,0,0.18808577954769135,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0059.wav,abnormal_0059.wav,1,0,0.08918549865484238,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0055.wav,abnormal_0055.wav,1,0,0.06000732630491257,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0058.wav,abnormal_0058.wav,1,0,0.05334653705358505,0.39218610525131226,0,FN
without_stft,data\abnormal\00024_clean_from_00h01m55s.wav,00024_clean_from_00h01m55s.wav,1,0,0.08180878311395645,0.39218610525131226,0,FN
without_stft,data\abnormal\00309_suspicious_from_00h25m40s.wav,00309_suspicious_from_00h25m40s.wav,1,0,0.09980601817369461,0.39218610525131226,0,FN
without_stft,data\abnormal\2.wav,2.wav,1,0,0.3795190155506134,0.39218610525131226,0,FN
without_stft,data\abnormal\00034_clean_from_00h02m45s.wav,00034_clean_from_00h02m45s.wav,1,0,0.07846902310848236,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0049.wav,abnormal_0049.wav,1,0,0.14781497418880463,0.39218610525131226,0,FN
without_stft,data\abnormal\00943_suspicious_from_01h18m30s.wav,00943_suspicious_from_01h18m30s.wav,1,0,0.09995098412036896,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0014.wav,abnormal_0014.wav,1,0,0.16615279018878937,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0010.wav,abnormal_0010.wav,1,0,0.08742008358240128,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0051.wav,abnormal_0051.wav,1,0,0.06631466001272202,0.39218610525131226,0,FN
without_stft,data\abnormal\6.wav,6.wav,1,0,0.09967846423387527,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0013.wav,abnormal_0013.wav,1,0,0.07252895087003708,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0011.wav,abnormal_0011.wav,1,0,0.10267584025859833,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0046.wav,abnormal_0046.wav,1,0,0.1297142058610916,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0018.wav,abnormal_0018.wav,1,0,0.11669638752937317,0.39218610525131226,0,FN
without_stft,data\abnormal\00078_clean_from_00h06m25s.wav,00078_clean_from_00h06m25s.wav,1,0,0.04403882473707199,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0020.wav,abnormal_0020.wav,1,0,0.13051067292690277,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0022.wav,abnormal_0022.wav,1,0,0.05318248271942139,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0016.wav,abnormal_0016.wav,1,0,0.06322673708200455,0.39218610525131226,0,FN
without_stft,data\abnormal\01000_suspicious_from_01h23m15s.wav,01000_suspicious_from_01h23m15s.wav,1,0,0.19997769594192505,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0061.wav,abnormal_0061.wav,1,0,0.15764470398426056,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0035.wav,abnormal_0035.wav,1,0,0.09982731193304062,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0019.wav,abnormal_0019.wav,1,0,0.13861742615699768,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0054.wav,abnormal_0054.wav,1,0,0.09285443276166916,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0017.wav,abnormal_0017.wav,1,0,0.14113041758537292,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0024.wav,abnormal_0024.wav,1,0,0.052584849298000336,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0064.wav,abnormal_0064.wav,1,0,0.05337836593389511,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0015.wav,abnormal_0015.wav,1,0,0.051051393151283264,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0047.wav,abnormal_0047.wav,1,0,0.1151784211397171,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0023.wav,abnormal_0023.wav,1,0,0.06062842905521393,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0052.wav,abnormal_0052.wav,1,0,0.12550708651542664,0.39218610525131226,0,FN
without_stft,data\abnormal\00028_clean_from_00h02m15s.wav,00028_clean_from_00h02m15s.wav,1,0,0.09828739613294601,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0043.wav,abnormal_0043.wav,1,0,0.17727933824062347,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0048.wav,abnormal_0048.wav,1,0,0.09741514176130295,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0038.wav,abnormal_0038.wav,1,0,0.1337481439113617,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0006.wav,abnormal_0006.wav,1,0,0.07219059765338898,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0042.wav,abnormal_0042.wav,1,0,0.1998899132013321,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0009.wav,abnormal_0009.wav,1,0,0.14857135713100433,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0045.wav,abnormal_0045.wav,1,0,0.059932660311460495,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0050.wav,abnormal_0050.wav,1,0,0.06257157772779465,0.39218610525131226,0,FN
without_stft,data\abnormal\00009_clean_from_00h00m40s.wav,00009_clean_from_00h00m40s.wav,1,0,0.1692074090242386,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0063.wav,abnormal_0063.wav,1,0,0.05490146204829216,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0037.wav,abnormal_0037.wav,1,0,0.10436546057462692,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0060.wav,abnormal_0060.wav,1,0,0.05904051288962364,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0034.wav,abnormal_0034.wav,1,0,0.07186999171972275,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0056.wav,abnormal_0056.wav,1,0,0.036774054169654846,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0025.wav,abnormal_0025.wav,1,0,0.18434008955955505,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0027.wav,abnormal_0027.wav,1,0,0.08159752190113068,0.39218610525131226,0,FN
without_stft,data\abnormal\00756_suspicious_from_01h02m55s.wav,00756_suspicious_from_01h02m55s.wav,1,0,0.12893420457839966,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0066.wav,abnormal_0066.wav,1,0,0.09533310681581497,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0057.wav,abnormal_0057.wav,1,0,0.11800194531679153,0.39218610525131226,0,FN
